ID,Título,Título Original,Títulos Alternativos,Autor,Autor Nombre Completo,Autor Nacimiento,Autor Muerte,Autor Época,Autor Biografía,Tipo de Obra,Género,Subgénero,Tema,Fuente Principal,Origen de Datos,Página PDF,Número de Actos,Número de Versos,Idioma,Fecha de Creación,Música Conservada,Compositor,Bibliotecas con Música,Bibliografía Musical,Mecenas,Edición Príncipe,Notas Bibliográficas,Manuscritos Conocidos,Ediciones Conocidas,Notas,Observaciones
3992,Las misas de San Gregorio,Las misas de San Gregorio,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3993,Las misas de San Vicente Ferrer,Las misas de San Vicente Ferrer,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3997,Las mocedades de Bernardo del Carpio,Las mocedades de Bernardo del Carpio,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3998,Las mocedades de Roldán,Las mocedades de Roldán,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3999,Las mocedades del Cid,Las mocedades del Cid,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4000,Las mocedades del duque de Osuna,Las mocedades del duque de Osuna,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4017,Las mudanzas castigadas,Las mudanzas castigadas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4031,Las muñecas de Marcela,Las muñecas de Marcela,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4051,Las niñeces del duque de Osuna,Las niñeces del duque de Osuna,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4097,Las obligaciones de honor,Las obligaciones de honor,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4113,Las paces de España y Francia,Las paces de España y Francia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4114,Las paces de los Reyes,Las paces de los Reyes,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4130,Las paredes oyen,Las paredes oyen,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4166,Las plagas de Faraón,Las plagas de Faraón,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4184,Las posadas de Madrid,Las posadas de Madrid,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4236,Las pruebas de Cristo,Las pruebas de Cristo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4237,Las pruebas de la lealtad,Las pruebas de la lealtad,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4282,Las reinas encontradas en día de […],Las reinas encontradas en día de […],,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4454,Las sierras de Guadalupe,Las sierras de Guadalupe,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4456,Las siete estrellas de Francia,Las siete estrellas de Francia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4509,Las tentaciones de San Antón,Las tentaciones de San Antón,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4518,Las tiendas del mundo,Las tiendas del mundo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4554,Las tres edades,Las tres edades,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4556,Las tres justicias en una,Las tres justicias en una,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4557,Las tres mosqueteras,Las tres mosqueteras,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4558,Las tres mujeres en una,Las tres mujeres en una,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4559,Las tres panaderas,Las tres panaderas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4560,Las tres personas de Dios,Las tres personas de Dios,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4610,Las vendimias de Polanco,Las vendimias de Polanco,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4632,Las verdades en los pobres y mentiras en los ricos,Las verdades en los pobres y mentiras en los ricos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4641,Las victorias del marqués de Cañete,Las victorias del marqués de Cañete,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4671,Las viudas,Las viudas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4669,Las vísperas sicilianas,Las vísperas sicilianas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3147,Las ánimas del purgatorio,Las ánimas del purgatorio,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3846,Lavar sin sangre una ofensa,Lavar sin sangre una ofensa,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2817,Lazarillo,Lazarillo,,,,,,,,comedia,comedia,,,FUENTESXI,pdf,145,,,Español,,No,,,,,el Peregrino de 1618,"Hay un Lazarillo de Tormes, hoy desconocida, en la lista de las comedias de Lope de Vega impresa en el Peregrino de 1618.",,,,
2818,Lealtad vencen los hados,Lealtad vencen los hados,,,,,,,,auto,,,,AMBAS,web,,,,Español,,No,,,,,,"en la B.N.M., 14.847(9) y 16.281(5) (Paz, I, 287; Rull y Torres, BFE, X,",,,,
3850,"Lealtad, amistad y honor","Lealtad, amistad y honor",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3854,Leoncio y Montano,Leoncio y Montano,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3863,Lides de amor y desdén,Lides de amor y desdén,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3866,Llamados y escogidos,Llamados y escogidos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3869,Llegar una dicha a tiempo,Llegar una dicha a tiempo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3867,Llámenla como quisieren,Llámenla como quisieren,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3870,Lo cierto por lo dudoso,Lo cierto por lo dudoso,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3871,"Lo dicho, dicho","Lo dicho, dicho",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2822,Lo mejor es lo mejor,Lo mejor es lo mejor,,,,,,,,comedia,zarzuela,,,FUENTESXI,pdf,1,,,Español,,Sí,,,,,Madrid en 1683,"Según Barrera, 71, Lo mejor es lo mejor, o antes que amor es la patria, y primer cerco de Roma es de Antonio Folch de Cardona, impresa en Madrid en 1683, y escrita para las fiestas del casamiento de Carlos II con María Luisa de Borbón. En la B.N.M. hay el manuscrito con loa y tres sainetes, 16.518; y además cinco copias manuscritas: 14.766, 9.401, 16.302, 16.077 y 16.647 (Paz, I, 294). Hay copia manuscrita en la B.M.M. (Cambronero); y otra en la Biblioteca Municipal de Valencia, Teatro antiguo español, tomo IX, sig. 2.952/144 (véase Evangelina Rodríguez, en Teatro y prácticas escénicas, II [Londres, 1986], 360–362). Hay música del siglo XVIII por el P. Antonio Soler en el Archivo de Música del Monasterio de San Lorenzo el.",,,,
2823,Lo que es comedia,Lo que es comedia,,Gaspar,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,"Comedia de Gaspar de Saravia y Mendoza, al parecer inédita. La tienen Medel y García de la Huerta. El manuscrito autógrafo, firmado y con dedicatoria al Príncipe de Pomblín, se conserva en la B.N.M., 16.614 (Paz, I, 294).",,,,
3872,Lo que es no casarse a gusto,Lo que es no casarse a gusto,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3873,Lo que ha de ser,Lo que ha de ser,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2824,Lo que la religión puede en un noble catalán,Lo que la religión puede en un noble catalán,,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2825,Lo que merece un soldado,Lo que merece un soldado,,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
3874,Lo que mienten los indicios,Lo que mienten los indicios,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3875,Lo que obliga la palabra,Lo que obliga la palabra,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3876,Lo que pasa en un mesón,Lo que pasa en un mesón,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3877,Lo que pasa en una tarde,Lo que pasa en una tarde,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2826,Lo que puede la aprensión,Lo que puede la aprensión,,,,,,,,comedia,comedia,,,AMBAS,web,,,,Español,,No,,,,,sus Doce comedias (Madrid,"Según el documento de 1660, la comedia es de Moreto, y vieja ya en aquel año. Hay copia manuscrita, con aprobaciones de 1669, en la B.N.M., 14.916 (Paz, I, 296-297; Ciria Matilla, CB, XXX [1973], 78), y salió en la Primera parte de las comedias de dicho dramaturgo (Madrid, 1654), fols. 249 r.-270 r. La comedia de Tirso de Molina, La celosa de si misma, impresa en sus Doce comedias (Madrid, 1627), lleva el título alternativo de Lo que puede la aprensión en una copia manuscrita de 1829, B.N.M., 18.076 (Paz, I, 297). Se trata de una refundición por Dionisio Solís; véase Nicholson B. Adams, HR, IV (1936), 347.",,,,
2827,Lo que puede la crianza,Lo que puede la crianza,,Francisco,,,,Siglo de Oro,,comedia,comedia,,,AMBAS,web,,,,Español,,No,,,,,Escogidas XXV (Madrid,"(1) - (5) 25-29 de enero de 1696. Vallejo. Corral de la Cruz (Fuentes VI). Comedia de Francisco de Villegas, impresa en Escogidas XXV (Madrid, 1666), fols. 178 r. - 196 v. Fajardo, Barrera y Paz se equivocan en decir que se publicó también en Escogidas II, y Medel en llamar al dramaturgo Juan de Villegas. Hay una copia manuscrita del siglo XVIII en la B.N.M., 18.074 (Paz, I, 279); y otra, con censura de 1764, en la B.M.M., 1-41-9 (Agulló, RBAMM, núms. 9-10 [1981], 152-153).",,,,
3878,Lo que puede la limosna,Lo que puede la limosna,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2828,Lo que puede la traición,Lo que puede la traición,,,,,,,,comedia,,,,AMBAS,web,,,,Español,,No,,,,,,,,,,
3879,Lo que puede una mujer,Lo que puede una mujer,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3880,Lo que puede una sospecha,Lo que puede una sospecha,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3881,Lo que quería ver el marqués de Villena,Lo que quería ver el marqués de Villena,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3882,Lo que son juicios del cielo,Lo que son juicios del cielo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2829,Lo que son mujeres,Lo que son mujeres,,Rojas Zorrilla,,,,Siglo de Oro,,auto,comedia,,,AMBAS,web,,,,Español,,No,,,,,la Segunda parte de sus comedias (Madrid,"Carnestolendas de 1685 (4, 5 ó 6 de marzo). Manuel de Mosquera. Palacio, Salón (Fuentes I). Comedia de Rojas Zorrilla, impresa en la Segunda parte de sus comedias (Madrid, 1645), fols. 1 r. - 20 v. Hay manuscritos en la B.M.M. (Cambronero); y en la B.L., Add. 10.332(8) (Gayangos, I, 93). (1) 1o de junio de 1682. Simón Aguado Palacio (Fuentes V); (2) 18 de junio de 1682. Simón Aguado. Palacio (Fuentes I). Auto sacramental de Calderón, impreso en la Parte tercera de sus autos (Madrid, 1717), 8-42. Hay copias manuscritas en la B.N.M., 3.793(2), 14.847(7), 15.117(1), 16.106, 16.278(9) y 16.364 (Paz, I, 298; Rull y Torres, BFE, X, núms. 34-35 [1970], 32, 39, 44, 53, 57 y 63-64); en la B.M.M., 1-42-8, tres copias del siglo XVIII (Agulló, RBAMM, núms. 9-10 [1981], 167; Rull y Torres, Segismundo, VIII, núms. 15-16 [1972], 101-102), 1.255(11) y 1.229(4) (Rull y Torres, Segismundo, VIII, núms. 15-16 [1972], 114 y 127); en la biblioteca de la Hispanic Society of America, B2602/4 (Regueiro y Reichenberger, I, 85-86); en el Archivo de la Cofradía de la Novena (Rull y Torres, Segismundo, XVIII, núms. 39-40 [1984], 78); en la biblioteca de don Bartolomé March, Colección del Duque de Gor, dos ejemplares (Romera Castillo, Philologica Hispaniensis, III, 478 y 482), y otro ejemplar en la Colección Medinaceli (Romera Castillo, LD, XII, núm. 23 [enero-junio, 1982], 215 y 216); y en la Catedral de Córdoba, Ms. 144 (García y García, Cantalar Rodríguez y Nieto Cumplido, 278). En la B.I.T.B., Vitr. A. Est. 5 (Simón Palmer, CB, XXXIV, 19) hay un manuscrito del Entremés famoso.",,,,
3883,"Loa para Aire, tierra y mar son fuego","Loa para Aire, tierra y mar son fuego",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3884,"Loa para La fiera, el rayo y la piedra","Loa para La fiera, el rayo y la piedra",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3885,Loa para la fiesta de Nuestra Señora de Peña Sacra,Loa para la fiesta de Nuestra Señora de Peña Sacra,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3886,Loa que representó la compañía de Escamilla en el desposorio de mi señora Constanza de Eril con don Faustino Cabero,Loa que representó la compañía de Escamilla en el desposorio de mi señora Constanza de Eril con don Faustino Cabero,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2821,"Loco en la penitencia, y tirano más impropio, El","Loco en la penitencia, y tirano más impropio, El",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2830,Lorenzo me llamo,Lorenzo me llamo,La dicha del carbonero; Medel y García de la Huerta con el de El carbonero de Toledo; y Fajardo y García de la Huerta con el de Lorenzo me llamo,Matos Fragoso,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,30,,,Español,,No,,,,,Escogidas XXV (Madrid,"Comedia de Matos Fragoso, impresa en Escogidas XXV (Madrid, 1666), fols. 221 r. - 243 v.; y en Escogidas XXVI (Madrid, 1666), fols. 20 v. - 42 r., donde se intitula «La dicha del carbonero, y Lorenço me llamo. La nueva». La traen Fajardo, Medel y García de la Huerta con el título de La dicha del carbonero; Medel y García de la Huerta con el de El carbonero de Toledo; y Fajardo y García de la Huerta con el de Lorenzo me llamo.",,,,
3217,Los Biedmas,Los Biedmas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2655,Los Celos en el caballo,"Celos en el caballo, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
2656,Los Celos engendran amor,"Celos engendran amor, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,13,,,Español,,No,,,,,,,,,,
2657,Los Celos hacen estrellas,"Celos hacen estrellas, Los",,Juan Vélez,,,,Siglo de Oro,,zarzuela,zarzuela,,,FUENTESXI,pdf,8,,,Español,,No,,,,,,"Zarzuela de Juan Vélez de Guevara, impresa suelta (Madrid, 1757), (B.L., sig. 11725.h.7), sosteniendo la atribución a Juan Vélez. Hay manuscrito en la Oesterreichische Nationalbibliothek, códice Vindob. 13.217, y fragmentos manuscritos en la Colección Borbón-Lorenzana de la conservada en la B.N.M., M.3.880, y en la Biblioteca Marciana, de Venecia,",,,,
2662,Los Cielos premian desdenes,"Cielos premian desdenes, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,81,,,Español,,No,,,,,,,,,,
2679,Los Cuatro milagros de amor,"Cuatro milagros de amor, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,5,,,Español,,No,,,,,,,,,,
2727,Los Empeños de un acaso,"Empeños de un acaso, Los",Los empeños que se ofrecen y atribuida a Pérez de Montalbán (Profeti,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2728,Los Empeños que se ofrecen,"Empeños que se ofrecen, Los",,,,,,,,comedia,,,histórico,FUENTESXI,pdf,5,,,Español,,No,,,,,,"Según el documento, era «segunda parte del Albis», es decir, La batalla del Albis (q.v.).",,,,
2744,Los Estudiantes,"Estudiantes, Los",,Solis,,,,Siglo de Oro,,auto,comedia,,,FUENTESXI,pdf,114,,,Español,,Sí,,,,,Escogidas XVIII (Madrid,"Comedia de Solis, impresa en Escogidas XVIII (Madrid, 1662), fols. 28 r. - 47 v. Se sabe que la compuso Solís en Pamplona en 1642 para celebrar el nacimiento del primogénito del Conde de Oropesa (véase la «Vida» en Antonio de Solis, Varias poesías sagradas y profanas, ed. Manuela Sánchez Regueira [Madrid, 1968], 42). Hay manuscrito en la B.N.M. 16.419. En la primera hoja dice: «Es la que volvió a escribir el autor adicionada y mejorada que la que anda impresa.» Tiene licencias para representarse fechadas en noviembre de 1718 (Paz, I, 202-203). Comedia de Calderón, impresa en Escogidas I (Madrid, 1652), fols. 62 r. - 85 v. Según Hesse, PO, XVII (1948), 43, es la edición príncipe. En la B.N.M. hay un manuscrito, 19.597, con censuras de octubre y noviembre de 1662 (Paz, I, 203). Hay música conservada en el Archivo de la Cofradía de la Novena (Stein, RMus, III, 1-2 [1980], 222).",,,,
2798,Los Hijos de la fortuna,"Hijos de la fortuna, Los",,Monteser,,,,Siglo de Oro,,zarzuela,comedia,,histórico,FUENTESXI,pdf,1,,,Español,,No,,,,,su Segundo tomo (Madrid,"Existen (A) la comedia de Juan Pérez de Montalbán, Los hijos de la fortuna, Teégenes y Cariclea, impresa en su Segundo tomo (Madrid, 1638); y (B) la comedia de Calderón con los mismos dos títulos, impresa en la Tercera parte de sus comedias (Madrid, 1664), fols. 67 r. – 93 v. De ésta hay copia manuscrita en la B.N.M., 17.351 (Paz, I, 252), y otra segunda, con la fecha de 1751, en la B.M.M. (Cambronero). y García de la Huerta. En la B.N.M. se conserva un manuscrito que hace Hay manuscrito de La huida a Egipto y muerte de los Inocentes en la B.N.M., 16.408. Según Durán, es la Parte II, siendo la Parte I Los tres 258). Pero en la misma colección hay el manuscrito de Los tres primeros misterios y Adoración de los Reyes, Parte I, B.N.M., 17.032. Paz I, 544, pregunta si será de Cañizares y añade que está impresa con el segundo Clavijo, impresa con su loa en Madrid, 1687 (Barrera, 94; Restori, Studj di",,,,
2808,Los Juegos bacanalales,"Juegos bacanalales, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,140,,,Español,,No,,,,,,,,,,
2809,Los Juegos de la aldea,"Juegos de la aldea, Los",,,,,,,,comedia,comedia,,,FUENTESXI,pdf,1,,,Español,,No,,,,,la Parte primera de los donayres de Tersicore (Madrid,"Comedia ahora desconocida, pero citada por Suárez de Deza y Avila en la suya burlesca, Amor, ingenio y mujer, en la discreta venganza, impresa en la Parte primera de los donayres de Tersicore (Madrid, 1663), fol. 202 r.",,,,
2810,Los Juegos olímpicos,"Juegos olímpicos, Los",Los juegos bacánales (Fuentes I,Salazar,,,,Siglo de Oro,,comedia,comedia,,mitológico,FUENTESXI,pdf,140,,,Español,,No,,,,,,"Comedia de Salazar y Torres. Se publicó en Escogidas XLI («Pamplona», s.a.), 5-45 (la loa en las págs. 1-4): «Fiesta a los años de la Reyna nuestra Señora.» Hay dos series de paginaciones en este tomo. Salió también en la Segunda parte de la Cythara de Apolo de dicho dramaturgo (Madrid, 1681), 199-238 (la loa en las págs. 194-198): «Fiesta que se representó a los felizes Años de la Reyna nuestra señora Doña Mariana de Austria»; y suelta en Valencia y en Madrid, según Fajardo. Hay manuscrito del siglo XVIII en la B.M.M., 1-39-10 (Agulló, RBAMM, núms. 9-10 [1981], 134-135); y copia manuscrita del siglo XVIII en la B.I.T.B., M-CDXCV (Simón Palmer, CB, XXXIV [1977], 61). El documento de 1694 atribuye esta comedia a Calderón, pero no es suya.",,,,
2890,Los Mudarras,"Mudarras, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,167,,,Español,,No,,,,,,,,,,
2843,Los Más dichosos hermanos,"Más dichosos hermanos, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,6,,,Español,,No,,,,,,,,,,
3962,Los Médicis de Florencia,Los Médicis de Florencia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4110,Los Osorios,Los Osorios,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2946,Los Pineos,"Pineos, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,187,,,Español,,No,,,,,,,,,,
4177,Los Porceles de Murcia,Los Porceles de Murcia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2996,Los Siete durmientes,"Siete durmientes, Los",Los más dichosos hermanos,Moreto,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,21,,,Español,,No,,,,,Escogidas XIX (Madrid,"Comedia de Moreto, impresa en Escogidas XIX (Madrid, 1663), fols. 98 r. - 115 v. También se conocia con el título de Los más dichosos hermanos. En la B.M.M. hay suelta y manuscrito, éste con censura de 1781, con el título de Hallar la vida en la cueva y más dichosos hermanos (Cambronero); y, con el mismo título, se conserva otra copia manuscrita del siglo XVIII en la B.N.M., 15.103 (Paz, I, 241). Véase R. L. Kennedy, HR, IV (1936), 329. Hay un tercer manuscrito del siglo XVIII en la B.L., Add. 10.332(4), con el título de Los siete durmientes (Gayangos, I, 93).",,,,
4458,Los Silvas y Ayalas,Los Silvas y Ayalas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3005,Los Tellos,"Tellos, Los",Los Tellos (Fuentes I); (4) Parte II,,,,,,,auto,,,,FUENTESXI,pdf,225,,,Español,,No,,,,,,"Auto sacramental de Zamora, al parecer inédito (Paz, I, 43, dice que se imprimió suelto). En la B.N.M. hay cinco copias manuscritas: 12.974(54), con fecha de 29 de mayo de 1698 y nota de haberse estrenado en Madrid en oposición de La honda de David (q.v.): 17.175, con nota de haberlo representado en Madrid la compañía de Carlos Vallejo; 15.141; 17.044; y 14.840 (Paz, I, 43, 528).",,,,
4505,Los Tellos de Meneses,Los Tellos de Meneses,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4503,Los Tellos de Meneses (primera parte),Los Tellos de Meneses (primera parte),,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4504,Los Tellos de Meneses (segunda parte),Los Tellos de Meneses (segunda parte),,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3028,Los Tres mayores imperios,"Tres mayores imperios, Los",,,,,,,,comedia,comedia,,histórico,FUENTESXI,pdf,8,,,Español,,No,,,,,,"Los tres mayores imperios: el cielo, el mar y el abismo, comedia de Pablo Polope y Valdés, impresa suelta (Madrid, s.a.); ejemplar de la colección de don Arturo Sedó (Montaner, 186). En la B.N.M. hay manuscrito, 14.940: «Esta fiesta se representó a SS.MM. en el Coliseo del Buen Retiro el día 25 de agosto de este año de 1687, en celebración del felice nombre de la Reina, Nuestra Señora, Doña María Luisa de Borbón» (Paz, I, 544).",,,,
3029,Los Tres mayores prodigios,"Tres mayores prodigios, Los",,,,,,,,zarzuela,comedia,,,FUENTESXI,pdf,8,,,Español,,No,,,,,la Segunda parte de sus comedias (Madrid,"(A) Existe Los tres mayores prodigios del humano serafín (San Francisco de Asís, o el menor de los menores de los mínimos Juan Francisco Manuel (Barrera, 236)). (B) También existe Los tres mayores prodigios de África, de Europa y Asia, comedia de Calderón, impresa en la Segunda parte de sus comedias (Madrid, 1637), fols. 253 r. – 282 r. (la loa en los fols. 248 v. – 252 v.): «Fiesta que se representó a su Magestad noche de S. Juan del año de seiscientos y treinta y seis, en el patio del Real Palacio del buen Retiro.» De la comedia de Calderón hay copia con licencias de 1669, en la B.N.M., 16.641; es de mano de Matos Fragoso, según Paz, I, 544 (pero véase Sánchez Mariana, RLit, XLVI [1984], 125). Hay otro manuscrito del siglo XVIII en la B.M.M. (Cambronero). (C) En la Biblioteca Palatina de Parma se conserva el manuscrito de una zarzuela titulada Los tres mayores prodigios, «escrita por vn Icaro de los poetas, que se atrevió a batir las alas sin el conocimiento de su pluma, y pagó con el castigo de el desacierto lo atrevido de su gusto» (Restori, Studi di Filologia Romanza, VI [1893], 151–152). Véase también Tres mayores imperios, Los.",,,,
3030,Los Tres mayores prodigios del humano serafín,"Tres mayores prodigios del humano serafín, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,5,,,Español,,No,,,,,,,,,,
3031,Los Tres primeros misterios,"Tres primeros misterios, Los",,,,,,,,comedia,comedia,,,FUENTESXI,pdf,8,,,Español,,Sí,,,,,,"El triunfo de Judit, y muerte de Holofernes, comedia de Vera Tassis, impresa suelta. Hay dos ejemplares manuscritos en la B.M.M., uno con censura de 1781 (Cambronero). En la B.N.M. se conservan una copia con título de El triunfo de Judit, 17.110, y otra con el de La valerosa Judit, y cerco de Betulia por el soberbio Holofernes, 16.381 (Paz, I, 555). Hay música en el Archivo de la Cofradía de la Novena (Stein, RMus, III, 1-2 [1980], 232).",,,,
4597,Los Vargas de Castilla,Los Vargas de Castilla,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3073,Los acreedores del alma,Los acreedores del alma,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3106,Los amantes enemigos,Los amantes enemigos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
